player_id,player_name,team_id,position,match_id,minutes_played,shots,shots_on_target,goals,xg,assists,xa,passes,passes_completed,progressive_passes,key_passes,dribbles,dribbles_completed,carries,progressive_carries,tackles,interceptions,pressures,blocks,clearances,duels_won,duels_lost,aerial_duels_won,aerial_duels_lost
3009,Kylian Mbappé Lottin,771,Right Wing,3857275,90,3,2,0,0.08112707899999999,0,0.0,25,17,9,0,2,2,34,13,0,0,0,0,0,0,0,0,0
3026,Adrien Rabiot,771,Left Center Midfield,3857275,90,2,0,0,0.144442704,0,0.0,17,14,13,0,1,0,20,3,0,0,3,1,0,0,1,0,0
16352,Issam Jebali,777,Center Forward,3857275,90,0,0,0,0.0,0,0.0,4,3,3,0,0,0,7,1,0,0,9,1,2,0,3,0,3
5487,Antoine Griezmann,771,Right Center Midfield,3857275,90,0,0,0,0.0,0,0.0,35,29,27,2,0,0,29,2,0,0,0,1,0,0,0,0,0
6347,Ghilane Chalali,777,Left Attacking Midfield,3857275,90,0,0,0,0.0,0,0.0,5,4,4,0,0,0,4,1,0,1,6,3,1,0,0,0,0
5477,Ousmane Dembélé,771,Right Wing,3857275,90,1,1,0,0.020325886,0,0.0,18,13,15,1,2,0,20,3,0,1,1,0,0,0,1,0,0
30681,Ali Abdi,777,Left Attacking Midfield,3857275,90,0,0,0,0.0,0,0.0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
31152,Gonzalo Jordy Plata Jiménez,3565,Right Attacking Midfield,3857274,90,1,0,0,0.046335444,0,0.0,33,27,21,1,3,1,30,11,0,0,25,1,0,0,6,0,5
38004,Piero Martín Hincapié Reyna,3565,Left Center Back,3857274,90,0,0,0,0.0,0,0.0,44,29,38,0,0,0,23,4,0,2,22,1,5,0,5,0,0
3669,Virgil van Dijk,941,Center Back,3857274,90,0,0,0,0.0,0,0.0,55,48,53,0,0,0,36,7,0,1,7,2,11,0,4,0,3
28559,Enner Remberto Valencia Lastra,3565,Left Attacking Midfield,3857274,90,5,2,1,1.0026602119999999,0,0.0,21,17,13,2,4,1,35,11,0,2,14,2,1,0,8,0,7
8125,Denzel Dumfries,941,Right Wing Back,3857274,90,0,0,0,0.0,0,0.0,30,19,18,0,1,0,19,4,0,1,16,2,0,0,5,0,1
7891,Teun Koopmeiners,941,Right Defensive Midfield,3857274,90,1,0,0,0.04520454,0,0.0,37,29,26,0,1,1,31,4,0,1,24,5,1,0,3,0,2
24085,Pervis Josué Estupiñán Tenorio,3565,Left Wing Back,3857274,90,2,1,0,0.27007267,0,0.0,59,44,40,2,5,0,39,15,0,3,15,5,0,0,4,0,1
37726,Moisés Isaac Caicedo Corozo,3565,Left Defensive Midfield,3857274,90,2,0,0,0.063906849,0,0.0,55,43,38,0,1,1,40,3,0,0,26,4,2,0,6,0,1
4318,Davy Klaassen,941,Center Attacking Midfield,3857274,90,0,0,0,0.0,1,0.0,26,21,16,0,0,0,14,3,0,0,6,1,0,0,2,0,2
20750,Cody Mathès Gakpo,941,Right Center Forward,3857274,90,1,1,1,0.059259485,0,0.0,20,12,13,1,1,0,22,5,0,0,11,3,3,0,3,0,2
8259,Steven Bergwijn,941,Left Center Forward,3857274,90,0,0,0,0.0,0,0.0,16,15,4,0,1,1,16,2,0,0,3,0,0,0,2,0,2
30111,Felix Eduardo Torres Caicedo,3565,Center Back,3857274,90,0,0,0,0.0,0,0.0,64,53,58,0,0,0,48,21,0,1,2,0,6,0,2,0,1
37737,Angelo Smit Preciado Quiñónez,3565,Right Wing Back,3857274,90,3,1,0,0.064235936,0,0.0,37,26,22,1,1,0,25,7,0,2,14,1,1,0,2,0,0
3311,Daley Blind,941,Left Wing Back,3857274,90,0,0,0,0.0,0,0.0,66,56,59,0,0,0,47,3,0,1,11,1,1,0,4,0,1
34396,Michael Steveen Estrada Martínez,3565,Center Forward,3857274,90,2,0,0,0.203843194,0,0.0,17,15,12,1,0,0,16,3,0,0,14,0,1,0,5,0,4
3306,Nathan Aké,941,Left Center Back,3857274,90,0,0,0,0.0,0,0.0,82,73,73,0,0,0,60,32,0,1,7,2,2,0,5,0,2
21809,Jurriën David Norman Timber,941,Right Center Back,3857274,90,0,0,0,0.0,0,0.0,64,56,53,0,1,1,46,8,0,0,22,2,6,0,6,0,2
8118,Frenkie de Jong,941,Left Defensive Midfield,3857274,90,0,0,0,0.0,0,0.0,73,67,57,0,1,0,49,12,0,0,16,3,0,0,6,0,0
23830,Jhegson Sebastián Méndez Carabalí,3565,Right Defensive Midfield,3857274,90,0,0,0,0.0,0,0.0,63,54,44,0,1,0,47,3,0,1,19,2,0,0,1,0,1
37522,Hernán Ismael Galíndez,3565,Goalkeeper,3857274,90,0,0,0,0.0,0,0.0,20,12,16,0,0,0,9,2,0,0,0,0,0,0,0,0,0
51969,Jackson Gabriel Porozo Vernaza,3565,Right Center Back,3857274,90,0,0,0,0.0,0,0.0,37,33,30,0,0,0,28,5,0,4,11,3,2,0,2,0,0
8326,Andries Noppert,941,Goalkeeper,3857274,90,0,0,0,0.0,0,0.0,44,36,39,0,0,0,23,3,0,0,0,0,0,0,0,0,0
2988,Memphis Depay,941,Left Center Forward,3857274,90,0,0,0,0.0,0,0.0,12,9,9,0,2,0,13,1,0,0,1,1,0,0,2,0,2
7745,Steven Berghuis,941,Center Attacking Midfield,3857274,90,0,0,0,0.0,0,0.0,16,8,10,0,0,0,11,2,0,0,5,1,0,0,3,0,2
40211,Jeremy Leonel Sarmiento Morante,3565,Left Attacking Midfield,3857274,90,0,0,0,0.0,0,0.0,10,6,5,1,0,0,8,2,0,0,1,0,0,0,2,0,2
6994,Marten de Roon,941,Right Defensive Midfield,3857274,90,0,0,0,0.0,0,0.0,9,7,7,0,0,0,5,0,0,0,5,1,0,0,2,0,1
7829,Wout Weghorst,941,Right Center Forward,3857274,90,0,0,0,0.0,0,0.0,2,1,2,0,0,0,1,0,0,0,1,1,0,0,2,0,2
348757,Kevin José Rodríguez Cortez,3565,Center Forward,3857274,90,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,2
12803,Romario Andrés Ibarra Mina,3565,Right Attacking Midfield,3857274,90,0,0,0,0.0,0,0.0,2,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0
3517,Aaron Ramsey,907,Right Center Midfield,3857273,90,1,0,0,0.025361432,0,0.0,50,38,39,0,3,0,47,8,0,1,4,2,0,0,1,0,1
4767,Chris Mepham,907,Right Center Back,3857273,90,0,0,0,0.0,0,0.0,61,49,54,0,0,0,44,13,0,1,6,3,8,0,1,0,1
3853,Kieffer Roberto Francisco Moore,907,Left Center Forward,3857273,90,2,1,0,0.3495107,0,0.0,28,17,20,3,0,0,15,4,0,1,15,3,3,0,4,0,3
5235,Ramin Rezaeian,797,Right Back,3857273,90,2,1,1,0.230377999,0,0.0,47,32,42,1,1,0,39,12,0,4,15,0,1,0,9,0,3
23874,Ali Gholizadeh,797,Right Midfield,3857273,90,1,0,0,0.04282673,0,0.0,33,21,22,0,3,1,27,3,0,1,9,2,0,0,2,0,2
11250,Joe Rodon,907,Center Back,3857273,90,0,0,0,0.0,0,0.0,57,54,51,0,0,0,42,4,0,2,6,1,7,0,5,0,4
5722,Saeid Ezatolahi Afagh,797,Right Defensive Midfield,3857273,90,1,1,0,0.047915842,0,0.0,26,18,21,1,0,0,11,3,0,0,18,5,1,0,6,0,3
124167,Ahmad Nourollahi,797,Left Defensive Midfield,3857273,90,4,1,0,0.0519487086,0,0.0,20,13,16,0,1,1,20,4,0,2,18,2,2,0,4,0,0
4934,Ethan Ampadu,907,Center Defensive Midfield,3857273,90,0,0,0,0.0,0,0.0,68,54,57,0,2,2,48,17,0,1,8,4,2,0,1,0,1
5228,Seyed Majid Hosseini,797,Right Center Back,3857273,90,0,0,0,0.0,0,0.0,34,26,30,0,1,0,21,4,0,1,7,1,5,0,4,0,2
5226,Mehdi Taremi,797,Center Attacking Midfield,3857273,90,2,0,0,0.16152305500000003,1,0.0,26,16,20,5,1,0,21,9,0,0,23,2,0,0,5,0,5
5720,Milad Mohammadi,797,Left Back,3857273,90,0,0,0,0.0,0,0.0,41,24,32,0,0,0,19,5,0,2,21,3,2,0,4,0,1
5220,Morteza Pouraliganji,797,Left Center Back,3857273,90,1,0,0,0.05160931,0,0.0,28,15,26,1,0,0,10,4,0,3,7,2,3,0,1,0,1
3086,Ben Davies,907,Left Center Back,3857273,90,1,1,0,0.053537875,0,0.0,78,65,67,0,1,1,57,13,0,0,10,3,4,0,2,0,0
34794,Neco Williams,907,Left Wing Back,3857273,90,3,0,0,0.07557114100000001,0,0.0,56,42,45,0,6,1,44,10,0,1,14,4,2,0,4,0,1
9540,Harry Wilson,907,Left Center Midfield,3857273,90,1,0,0,0.030164797,0,0.0,27,19,23,1,0,0,19,4,0,0,5,1,0,0,0,0,0
4774,Connor Roberts,907,Right Wing Back,3857273,90,0,0,0,0.0,0,0.0,39,27,30,1,0,0,25,2,0,1,3,3,3,0,0,0,0
3488,Wayne Hennessey,907,Goalkeeper,3857273,90,0,0,0,0.0,0,0.0,34,30,32,0,0,0,21,6,0,0,1,0,0,0,0,0,0
5224,Sardar Azmoun,797,Center Forward,3857273,90,4,2,0,0.609281293,0,0.0,15,8,7,1,0,0,6,2,0,0,7,1,1,0,3,0,3
125823,Seyed Hossein Hosseini,797,Goalkeeper,3857273,90,0,0,0,0.0,0,0.0,28,15,28,0,0,0,13,6,0,0,0,0,0,0,0,0,0
5230,Ehsan Hajsafi,797,Left Midfield,3857273,90,1,0,0,0.068153165,0,0.0,33,21,28,1,1,0,18,6,0,0,15,2,0,0,3,0,0
6399,Gareth Frank Bale,907,Right Center Forward,3857273,90,1,1,0,0.02170084,0,0.0,25,19,19,1,2,1,20,3,0,0,6,0,2,0,4,0,4
11252,Daniel James,907,Left Center Midfield,3857273,90,0,0,0,0.0,0,0.0,11,6,6,1,1,0,9,2,0,1,7,0,0,0,2,0,0
29377,Brennan Johnson,907,Right Wing Back,3857273,90,1,0,0,0.059788406,0,0.0,9,7,5,0,2,1,13,5,0,0,3,1,0,0,2,0,2
5231,Karim Ansarifard,797,Center Forward,3857273,90,1,0,0,0.06399969,0,0.0,4,3,2,1,0,0,3,1,0,1,2,0,0,0,1,0,1
10931,Joe Allen,907,Right Defensive Midfield,3857273,90,0,0,0,0.0,0,0.0,9,7,6,0,0,0,6,0,0,1,2,1,4,0,0,0,0
124161,Mehdi Torabi,797,Left Midfield,3857273,90,1,0,0,0.051057886,0,0.0,10,6,7,1,1,1,10,3,0,1,9,0,0,0,0,0,0
5239,Alireza Jahanbakhsh,797,Right Midfield,3857273,90,2,0,0,0.042576119,0,0.0,6,4,6,0,1,1,8,2,0,0,3,0,1,0,2,0,2
5222,Roozbeh Cheshmi,797,Left Defensive Midfield,3857273,90,1,1,1,0.03268815,0,0.0,5,2,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0
125818,Ali Karimi,797,Right Defensive Midfield,3857273,90,0,0,0,0.0,0,0.0,7,3,6,0,0,0,6,1,0,0,5,0,0,0,0,0,0
9914,Danny Ward,907,Goalkeeper,3857273,90,0,0,0,0.0,0,0.0,7,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7843,Mason Mount,768,Center Attacking Midfield,3857272,90,2,1,0,0.090719145,0,0.0,32,27,22,0,3,2,30,4,0,0,23,2,0,0,1,0,0
3244,John Stones,768,Right Center Back,3857272,90,1,0,0,0.04222343,0,0.0,90,86,81,0,0,0,75,22,0,0,3,3,3,0,2,0,1
3336,Harry Maguire,768,Left Center Back,3857272,90,1,1,0,0.05556727,0,0.0,79,70,75,0,2,2,64,7,0,2,3,1,10,0,2,0,1
3382,Luke Shaw,768,Left Back,3857272,90,0,0,0,0.0,0,0.0,83,69,65,2,1,1,60,10,0,1,9,2,2,0,0,0,0
12524,Walker Zimmerman,1839,Right Center Back,3857272,90,0,0,0,0.0,0,0.0,70,62,69,0,0,0,54,12,0,0,3,2,3,0,3,0,3
12352,Matthew Charles Turner,1839,Goalkeeper,3857272,90,0,0,0,0.0,0,0.0,38,29,37,0,0,0,26,12,0,0,0,0,0,0,0,0,0
3943,Declan Rice,768,Left Defensive Midfield,3857272,90,0,0,0,0.0,0,0.0,60,56,56,0,0,0,44,3,0,2,10,3,1,0,1,0,0
8526,Weston McKennie,1839,Right Midfield,3857272,90,2,0,0,0.215000596,0,0.0,33,29,27,1,1,1,27,8,0,0,9,3,1,0,3,0,1
12751,Tyler Adams,1839,Right Defensive Midfield,3857272,90,0,0,0,0.0,0,0.0,44,41,34,0,0,0,32,4,0,1,31,3,1,0,5,0,1
22008,Haji Wright,1839,Left Center Forward,3857272,90,2,0,0,0.090269857,0,0.0,11,7,6,0,0,0,10,2,0,0,13,0,0,0,7,0,6
3377,Timothy Weah,1839,Right Center Forward,3857272,90,0,0,0,0.0,0,0.0,25,19,23,2,3,3,26,2,0,0,14,3,0,0,2,0,1
3233,Raheem Sterling,768,Left Wing,3857272,90,0,0,0,0.0,0,0.0,21,18,15,0,0,0,17,4,0,1,9,1,0,0,1,0,1
30714,Jude Bellingham,768,Right Defensive Midfield,3857272,90,0,0,0,0.0,0,0.0,36,33,30,0,1,0,30,4,0,0,9,4,0,0,3,0,2
3308,Kieran Trippier,768,Right Back,3857272,90,0,0,0,0.0,0,0.0,74,64,63,2,1,1,45,6,0,0,13,1,2,0,2,0,1
3468,Jordan Pickford,768,Goalkeeper,3857272,90,0,0,0,0.0,0,0.0,28,21,26,0,0,0,17,8,0,0,0,0,0,0,0,0,0
10955,Harry Kane,768,Center Forward,3857272,90,2,0,0,0.17599504,0,0.0,25,16,20,0,2,0,23,6,0,0,8,2,1,0,6,0,4
18242,Tim Ream,1839,Left Center Back,3857272,90,0,0,0,0.0,0,0.0,54,47,51,0,1,1,38,6,0,2,8,2,3,0,5,0,5
21881,Sergino Dest,1839,Right Back,3857272,90,1,0,0,0.056137927,0,0.0,40,33,34,2,0,0,29,7,0,0,19,4,4,0,1,0,0
8246,Christian Pulisic,1839,Left Midfield,3857272,90,4,0,0,0.13605235,0,0.0,36,23,31,1,5,3,37,16,0,0,11,0,0,0,1,0,1
4614,Antonee Robinson,1839,Left Back,3857272,90,0,0,0,0.0,0,0.0,41,33,33,2,0,0,36,9,0,1,16,2,3,0,3,0,1
38792,Yunus Dimoara Musah,1839,Left Defensive Midfield,3857272,90,1,1,0,0.016826272,0,0.0,35,30,30,1,0,0,27,6,0,0,21,3,0,0,2,0,0
22084,Bukayo Saka,768,Right Wing,3857272,90,1,0,0,0.08680134,0,0.0,27,20,19,1,2,1,22,8,0,0,9,1,1,0,1,0,0
3532,Jordan Brian Henderson,768,Right Defensive Midfield,3857272,90,0,0,0,0.0,0,0.0,12,9,10,0,0,0,7,0,0,0,2,0,0,0,0,0,0
9638,Jack Grealish,768,Left Wing,3857272,90,0,0,0,0.0,0,0.0,13,9,10,1,0,0,16,5,0,1,2,1,0,0,0,0,0
3318,Marcus Rashford,768,Right Wing,3857272,90,1,1,0,0.009332121,0,0.0,2,2,1,0,1,1,3,1,0,0,3,0,0,0,0,0,0
6806,Shaquell Moore,1839,Right Back,3857272,90,0,0,0,0.0,0,0.0,14,12,12,0,0,0,13,3,0,0,5,0,1,0,0,0,0
24243,Brenden Aaronson,1839,Right Midfield,3857272,90,0,0,0,0.0,0,0.0,9,9,7,0,0,0,8,3,0,0,4,1,0,0,1,0,0
22168,Joshua Sargent,1839,Left Center Forward,3857272,90,0,0,0,0.0,0,0.0,2,1,2,0,0,0,2,1,0,0,1,0,0,0,3,0,3
34339,Giovanni Reyna,1839,Right Center Forward,3857272,90,0,0,0,0.0,0,0.0,4,2,3,0,0,0,4,1,0,0,2,0,0,0,0,0,0
5239,Alireza Jahanbakhsh,797,Right Wing,3857271,90,1,0,0,0.11232807,0,0.0,8,5,5,0,1,0,7,2,0,1,12,2,0,0,2,0,1
5220,Morteza Pouraliganji,797,Right Center Back,3857271,90,0,0,0,0.0,0,0.0,28,18,27,0,0,0,15,4,0,4,13,0,4,0,1,0,0
5226,Mehdi Taremi,797,Center Forward,3857271,90,3,2,2,0.911224045,0,0.0,21,17,14,1,2,0,20,4,0,2,22,3,1,0,2,0,2
30714,Jude Bellingham,768,Right Defensive Midfield,3857271,90,1,1,1,0.08285139,0,0.0,102,94,86,0,2,2,76,7,0,0,13,3,0,0,4,0,1
3308,Kieran Trippier,768,Right Back,3857271,90,1,0,0,0.042866398,0,0.0,104,84,87,1,0,0,61,3,0,1,13,1,1,0,5,0,0
3244,John Stones,768,Right Center Back,3857271,90,0,0,0,0.0,0,0.0,119,117,105,0,0,0,103,20,0,0,3,0,1,0,1,0,0
3382,Luke Shaw,768,Left Back,3857271,90,1,0,0,0.021548782,1,0.0,119,105,95,0,0,0,93,14,0,1,4,0,1,0,2,0,2
3336,Harry Maguire,768,Left Center Back,3857271,90,2,0,0,0.30296091,1,0.0,73,65,70,0,1,1,56,16,0,0,4,1,3,0,1,0,1
3943,Declan Rice,768,Left Defensive Midfield,3857271,90,0,0,0,0.0,0,0.0,97,92,76,0,1,0,68,7,0,2,9,1,0,0,4,0,2
23538,Sadegh Moharrami,797,Right Wing Back,3857271,90,0,0,0,0.0,0,0.0,26,19,19,0,2,1,20,6,0,3,17,1,2,0,4,0,2
7843,Mason Mount,768,Center Attacking Midfield,3857271,90,1,0,0,0.06697492,0,0.0,35,30,27,1,1,1,33,6,0,1,11,1,0,0,4,0,3
5230,Ehsan Hajsafi,797,Left Wing,3857271,90,0,0,0,0.0,0,0.0,28,16,20,1,1,0,21,6,0,1,8,1,2,0,2,0,0
125818,Ali Karimi,797,Left Defensive Midfield,3857271,90,0,0,0,0.0,0,0.0,5,3,4,0,0,0,3,0,0,0,14,0,0,0,2,0,0
22084,Bukayo Saka,768,Right Wing,3857271,90,3,3,2,0.169339465,0,0.0,29,22,24,1,2,1,30,5,0,1,14,2,0,0,4,0,1
5228,Seyed Majid Hosseini,797,Left Center Back,3857271,90,0,0,0,0.0,0,0.0,19,12,15,0,0,0,14,0,0,0,10,2,2,0,5,0,2
3233,Raheem Sterling,768,Left Wing,3857271,90,1,1,1,0.1885282,0,0.0,29,25,20,0,3,2,28,5,0,0,4,0,0,0,1,0,1
5227,Alireza Safar Beiranvand,797,Goalkeeper,3857271,90,0,0,0,0.0,0,0.0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5222,Roozbeh Cheshmi,797,Center Back,3857271,90,0,0,0,0.0,0,0.0,9,5,7,0,0,0,5,0,0,1,3,1,2,0,3,0,3
10955,Harry Kane,768,Center Forward,3857271,90,0,0,0,0.0,2,0.0,17,11,15,0,1,1,16,4,0,0,3,0,0,0,2,0,2
124167,Ahmad Nourollahi,797,Right Defensive Midfield,3857271,90,1,0,0,0.028478073,0,0.0,18,12,13,0,0,0,14,3,0,2,10,0,4,0,0,0,0
5720,Milad Mohammadi,797,Left Wing Back,3857271,90,0,0,0,0.0,0,0.0,12,9,7,0,2,0,10,4,0,1,12,3,1,0,3,0,2
3468,Jordan Pickford,768,Goalkeeper,3857271,90,0,0,0,0.0,0,0.0,29,18,27,0,0,0,17,0,0,0,0,0,0,0,0,0,0
125823,Seyed Hossein Hosseini,797,Goalkeeper,3857271,90,0,0,0,0.0,0,0.0,20,7,20,0,0,0,13,2,0,0,0,0,0,0,0,0,0
5722,Saeid Ezatolahi Afagh,797,Left Defensive Midfield,3857271,90,1,0,0,0.0065368367,0,0.0,9,9,9,1,0,0,9,1,0,0,8,0,2,0,0,0,0
124175,Mohammad Hossein Kanani Zadegan,797,Right Center Back,3857271,90,0,0,0,0.0,0,0.0,11,8,10,0,0,0,7,2,0,2,4,3,1,0,0,0,0
23874,Ali Gholizadeh,797,Right Attacking Midfield,3857271,90,0,0,0,0.0,1,0.0,16,10,7,1,2,0,17,1,0,2,3,0,0,0,0,0,0
124161,Mehdi Torabi,797,Left Attacking Midfield,3857271,90,1,0,0,0.045791544,0,0.0,10,9,6,1,1,0,10,3,0,2,5,1,0,0,0,0,0
3318,Marcus Rashford,768,Right Wing,3857271,90,2,1,1,0.48580678,0,0.0,19,14,15,0,3,2,20,5,0,0,5,0,0,0,0,0,0
10956,Eric Dier,768,Left Center Back,3857271,90,0,0,0,0.0,0,0.0,29,29,28,0,0,0,23,3,0,0,1,0,1,0,0,0,0
9638,Jack Grealish,768,Left Wing,3857271,90,1,1,1,0.6262809,0,0.0,19,19,8,0,0,0,17,3,0,0,7,3,0,0,1,0,0
4354,Philip Foden,768,Center Attacking Midfield,3857271,90,0,0,0,0.0,0,0.0,21,17,10,1,0,0,17,3,0,0,7,1,0,0,1,0,1
3616,Callum Wilson,768,Center Forward,3857271,90,0,0,0,0.0,1,0.0,5,4,3,0,0,0,2,1,0,0,3,0,0,0,0,0,0
5224,Sardar Azmoun,797,Left Center Forward,3857271,90,1,0,0,0.35130003,0,0.0,4,4,3,0,0,0,4,2,0,0,0,0,0,0,1,0,1
23640,Jonathan David,1833,Center Forward,3857268,90,7,0,0,0.75992735,0,0.0,24,17,15,0,1,0,28,3,0,0,9,1,0,0,1,0,1
11187,Stephen Antunes Eustáquio,1833,Left Defensive Midfield,3857268,90,3,0,0,0.164512644,0,0.0,66,58,53,2,2,2,56,7,0,2,14,0,1,0,2,0,0
16120,Richie Laryea,1833,Right Wing Back,3857268,90,2,0,0,0.056640564,0,0.0,17,14,12,4,2,0,20,8,0,0,14,2,0,0,3,0,1
44703,Alistair Johnston,1833,Right Center Back,3857268,90,1,1,0,0.033541974,0,0.0,58,46,45,4,0,0,36,13,0,0,16,2,3,0,2,0,1
15958,Milan Borjan,1833,Goalkeeper,3857268,90,0,0,0,0.0,0,0.0,33,27,33,0,0,0,19,1,0,0,0,0,0,0,0,0,0
23828,Kamal Miller,1833,Left Center Back,3857268,90,0,0,0,0.0,0,0.0,42,39,39,0,0,0,34,4,0,4,4,1,2,0,5,0,3
31684,Atiba Hutchinson,1833,Right Defensive Midfield,3857268,90,1,0,0,0.04634635,0,0.0,31,27,23,0,0,0,22,0,0,0,7,1,0,0,3,0,0
11846,Steven de Sousa Vitoria,1833,Center Back,3857268,90,0,0,0,0.0,0,0.0,50,44,48,0,0,0,39,10,0,2,6,3,2,0,0,0,0
3089,Kevin De Bruyne,782,Right Attacking Midfield,3857268,90,2,1,0,0.070228491,0,0.0,39,29,36,4,3,2,35,12,0,1,10,1,0,0,3,0,2
9922,David Junior Hoilett,1833,Left Attacking Midfield,3857268,90,1,0,0,0.04071268,0,0.0,10,6,8,2,1,0,12,3,0,0,2,0,0,0,2,0,1
6331,Leander Dendoncker,782,Right Center Back,3857268,90,1,0,0,0.08894938,0,0.0,73,73,69,0,0,0,57,4,0,1,6,5,3,0,4,0,3
12365,Alphonso Davies,1833,Left Wing Back,3857268,90,1,1,0,0.7835,0,0.0,41,33,34,2,4,1,38,11,0,4,16,1,0,0,2,0,2
3457,Michy Batshuayi Tunga,782,Center Forward,3857268,90,5,2,1,0.485057431,0,0.0,13,8,9,0,0,0,17,7,0,0,7,2,0,0,2,0,1
24024,Tajon Buchanan,1833,Right Attacking Midfield,3857268,90,3,0,0,0.41123409,0,0.0,25,18,14,2,5,3,31,10,0,0,9,3,1,0,2,0,2
20005,Toby Alderweireld,782,Center Back,3857268,90,0,0,0,0.0,1,0.0,75,69,73,0,0,0,64,4,0,1,2,1,11,0,0,0,0
6989,Timothy Castagne,782,Right Wing Back,3857268,90,0,0,0,0.0,0,0.0,43,34,36,0,1,0,28,2,0,1,6,3,2,0,2,0,0
5633,Yannick Ferreira Carrasco,782,Left Wing Back,3857268,90,0,0,0,0.0,0,0.0,14,13,9,0,0,0,13,3,0,0,8,3,3,0,5,0,0
3077,Jan Vertonghen,782,Left Center Back,3857268,90,0,0,0,0.0,0,0.0,71,55,64,0,0,0,62,4,0,0,6,3,9,0,1,0,1
3509,Thibaut Courtois,782,Goalkeeper,3857268,90,0,0,0,0.0,0,0.0,50,42,49,0,0,0,27,0,0,0,0,0,0,0,0,0,0
2954,Youri Tielemans,782,Right Defensive Midfield,3857268,90,0,0,0,0.0,0,0.0,19,14,18,1,1,1,15,1,0,0,6,2,0,0,2,0,1
3621,Eden Hazard,782,Left Attacking Midfield,3857268,90,0,0,0,0.0,0,0.0,27,20,20,0,3,3,30,8,0,1,2,1,0,0,1,0,1
5642,Axel Witsel,782,Left Defensive Midfield,3857268,90,0,0,0,0.0,0,0.0,47,45,43,1,0,0,32,8,0,0,16,4,1,0,2,0,1
48347,Amadou Onana,782,Right Defensive Midfield,3857268,90,0,0,0,0.0,0,0.0,20,18,17,0,1,1,21,5,0,0,7,1,0,0,4,0,0
3176,Thomas Meunier,782,Left Wing Back,3857268,90,1,0,0,0.025805552,0,0.0,25,17,21,0,0,0,18,3,0,4,0,1,1,0,1,0,0
133229,Ismael Koné,1833,Right Defensive Midfield,3857268,90,0,0,0,0.0,0,0.0,32,30,27,0,0,0,27,5,0,0,5,0,0,0,0,0,0
16459,Cyle Larin,1833,Center Forward,3857268,90,3,1,0,0.24979668400000002,0,0.0,11,9,5,1,0,0,10,3,0,0,4,1,0,0,0,0,0
16559,Leandro Trossard,782,Left Attacking Midfield,3857268,90,0,0,0,0.0,0,0.0,13,11,8,1,1,0,12,4,0,0,4,1,0,0,0,0,0
29758,Sam Adekugbe,1833,Left Wing Back,3857268,90,0,0,0,0.0,0,0.0,22,20,18,1,0,0,17,6,0,0,1,2,0,0,0,0,0
16275,Ikoma Loïs Openda,782,Center Forward,3857268,90,0,0,0,0.0,0,0.0,5,3,5,0,1,1,8,3,0,0,3,3,0,0,2,0,1
23363,Liam Millar,1833,Left Midfield,3857268,90,0,0,0,0.0,0,0.0,9,5,5,0,0,0,6,4,0,0,2,0,0,0,0,0,0
12770,Jonathan Osorio,1833,Left Defensive Midfield,3857268,90,0,0,0,0.0,0,0.0,9,8,7,0,1,1,11,5,0,0,3,0,1,0,0,0,0
26400,Henry Josué Martín Mex,794,Center Forward,3857265,90,1,1,0,0.06434309,0,0.0,12,8,8,1,0,0,13,1,0,1,7,1,0,0,3,0,2
5575,Héctor Miguel Herrera López,794,Right Center Midfield,3857265,90,0,0,0,0.0,0,0.0,33,26,25,1,0,0,26,6,0,0,6,2,3,0,3,0,1
28825,Luis Gerardo Chávez Magallón,794,Left Center Midfield,3857265,90,1,0,0,0.008207667,0,0.0,56,45,49,2,2,2,47,11,0,0,10,3,1,0,3,0,2
5660,Piotr Zieliński,789,Right Center Midfield,3857265,90,0,0,0,0.0,0,0.0,29,21,18,2,1,1,14,3,0,0,17,0,0,0,4,0,1
5576,Jesús Daniel Gallardo Vasconcelos,794,Left Back,3857265,90,0,0,0,0.0,0,0.0,53,40,45,2,0,0,38,7,0,1,13,2,4,0,4,0,0
31955,Jakub Kamiński,789,Right Midfield,3857265,90,2,1,0,0.15126032,0,0.0,17,9,13,0,2,2,14,2,0,0,18,4,1,0,3,0,0
5573,Héctor Alfredo Moreno Herrera,794,Left Center Back,3857265,90,1,0,0,0.1766503,0,0.0,82,73,74,0,0,0,69,35,0,0,1,2,3,0,4,0,4
3637,Grzegorz Krychowiak,789,Center Defensive Midfield,3857265,90,1,0,0,0.02170277,0,0.0,30,19,20,0,0,0,21,3,0,1,12,2,4,0,1,0,0
5668,Robert Lewandowski,789,Center Forward,3857265,90,2,1,0,0.8404645279999999,0,0.0,24,13,18,2,2,1,20,3,0,0,13,0,0,0,8,0,7
5577,Francisco Guillermo Ochoa Magaña,794,Goalkeeper,3857265,90,0,0,0,0.0,0,0.0,33,32,32,0,0,0,21,5,0,0,0,0,0,0,0,0,0
